from_store_number,from_store_name,to_store_number,to_store_name,sku,description,category_code,vendor,row_label,column_index,column_label,quantity,from_mtd_turns,to_mtd_turns
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,504,IDLO,,5,40,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,504,IDLO,,8,42,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PIPERTRUMLINBK,ZapPtMetCueCLAUD 2,504,IDLO,,9,42.5,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PIPERTRUMLINBK,ZapPtMetCueCLAUD 2,504,IDLO,,14,41.5,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,DR740BK,ZapTmMetCuerDSEEK 6,511,LCPC,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,325571BK,ZapPtMetPuLOREN 1,514,HUPS,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PD322491BN,ZapPtMetCosPuLOREN 1,514,GVIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,PD3249939TN,ZapPtAm6CosPuLOREN 1,514,GVIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,AMRENGUSSETBK,BotaTcMetCueWESTF 5,522,IDLO,,4,39,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A901YBN12,BotinTaMetPuLOREN 6,526,CWIT,,1,050,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A906YBK,BotinTaAm4PuLOREN Z,526,CWIT,,7,080,1,1.1,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,M119A906YBN5,BotinTaAm4PuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,14162NVWHRD,ZapDpPtAm6PuLOREN 1,541,MKIN,,3,075,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,STRIPESWHCP,ZapDpPtAm5PuEAGLE 1,541,CWIT,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,WL533WHNV,ZapDepRedAm6KADI 5,541,FJIN,,9,42,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,1040BLYLGYKD,ZapDpPtAm5LonLUKAM Y,553,MLUK,,7,20,1,0.0,0.0
14,UNLIMITED METROMALL,28,UNLIMITED LASCASCADA,CARDIFFWHTC,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,504,IDLO,,9,42.5,1,0.0,0.0
14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,504,IDLO,,10,43,1,0.0,0.0
14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,DANIELLACEUPBK,ZapTcAm3CueWESTF 5,504,IDLO,,14,41.5,1,0.0,0.0
14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,PD3249938CF,ZapPtAm3CosPuLOREN 1,514,GVIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,29,Unlimited GaleriasSP,EVER614WH,ZapDpPmAm5PuCAMP 2,541,CEVE,,2,060,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,HANHOBK,ZapTcAm5CueWESTF 5,503,IDLO,,10,43,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,YAGOPENNYBK,ZapTcMetCueWESTF 5,503,IDLO,,4,39,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,YAGOPENNYBK,ZapTcMetCueWESTF 5,503,IDLO,,7,41,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,YAGOPENNYBK,ZapTcMetCueWESTF 5,503,IDLO,,10,43,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,DANIELMONKBK,ZapTcMetCueWESTF 5,504,IDLO,,7,41,1,0.0,2.7
14,UNLIMITED METROMALL,30,Unlimited CityMall T,DANIELMONKBK,ZapTcMetCueWESTF 5,504,IDLO,,10,43,1,0.0,2.7
14,UNLIMITED METROMALL,30,Unlimited CityMall T,10080KMRN,BotiAm4CuerCLAUDI W,522,MKIN,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,M119A906YBN5,BotinTaAm4PuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,EVER714BN,ZapDpPmAm6PuEAGL 5,541,CEVE,,3,070,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,1040BLYLGYKD,ZapDpPtAm5LonLUKAM Y,553,MLUK,,7,20,1,0.0,0.0
14,UNLIMITED METROMALL,30,Unlimited CityMall T,7030KDNVRD,ZapDpPtAm6PuDKDA U,553,MDKD,,8,060,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,PY331372CFPU,ZapTcAm4LisCAMPL 8,502,GVIT,,6,075,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,LIVIADERBYBK,ZapTaAm4CueCLAUD 2,503,IDLO,,10,43,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,BY327999BKNB,ZapPtAm4LisCAMPL 8,504,GVIT,,11,100,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,DB212715BNNB,ZapPtAm5LisCAMPL 8,504,GVIT,,9,090,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,DB216322CFNB,ZapPtAm6LisCAMPL 8,504,GVIT,,11,100,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,EVER714NV,ZapDpPmAm6PuEAGL 5,541,CEVE,,5,090,1,0.0,0.0
28,UNLIMITED LASCASCADA,2,UNLIMITED C. 2000,EVER785ABK,ZapDpPmAm6PuCAMP A,541,CEVE,,6,100,1,0.0,0.0
28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,SONICSLIPONBN,ZapTcMetCueCLAUD 2,503,IDLO,,5,40,1,0.0,0.0
28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,HR23275GY,ZapDpPmAm6PuEAGL 5,541,CEVE,,5,090,1,0.0,0.0
28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,JK661KH,ZapMetRedSinKADI 7,542,FJIN,,12,45,1,0.0,0.0
28,UNLIMITED LASCASCADA,6,UNLIMITED Centro,9515KBL,ZapTcAm4CuerCLAUDI W,503,MKIN,,5,070,1,0.0,0.0
28,UNLIMITED LASCASCADA,12,UNLIMITED MEGAMALLSP,YSZT837RBK,ZapTaMetCueCLAUD 8,501,GYUS,,3,060,1,0.0,0.0
28,UNLIMITED LASCASCADA,12,UNLIMITED MEGAMALLSP,GINOPLNSLIONBK,ZapPtMetCueCLAUD 2,503,IDLO,,7,41,1,0.0,0.0
28,UNLIMITED LASCASCADA,13,UNLIMITED MIRAFLORES,SIMONLACEUPBN,ZapPtAM5CueCLAUD 2,504,IDLO,,7,41,1,0.0,0.0
28,UNLIMITED LASCASCADA,13,UNLIMITED MIRAFLORES,SIMONLACEUPBN,ZapPtAM5CueCLAUD 2,504,IDLO,,14,41.5,1,0.0,0.0
28,UNLIMITED LASCASCADA,13,UNLIMITED MIRAFLORES,SIMONTRUMLINBN,ZapPtMetCueCLAUD 2,504,IDLO,,4,39,1,0.0,0.0
28,UNLIMITED LASCASCADA,30,Unlimited CityMall T,901030BK,ZapTaAm4LiCueCLAUD W,501,MLUG,,11,100,1,0.0,0.0
29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,DR785TN,ZapTmMetCueDSEEK Y,511,LCPC,,5,070,1,0.0,0.0
29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,DR802BK,ZapTmAm4CueDSEEK 6,511,LCPC,,4,065,1,0.0,0.0
29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,ZHCF10001BN,ZapPtMetLisLOREN 6,514,GYUS,,7,080,1,0.0,0.0
29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,MKIMBERBKPU,BurAm7RedSinCOMF 6,518,NJES,,9,090,1,0.0,2.2
29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,VZ-02M-BKTE,DepAm5RedSinCONF 3,541,NJES,,7,080,1,0.0,4.0
29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,SONICLACEUPBLK,ZapTcMetCueWESTF 5,503,IDLO,,14,41.5,1,0.0,0.0
29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,244786ABK,ZapTbMetPuLOREN 1,513,HUPS,,8,085,1,0.0,0.0
29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,12229020WHNV,ZapDpPtAm7PuJACK 5,541,PBET,,9,42,1,0.0,0.0
29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,EVER612BN,ZapDpPmAm6PuCAMP 2,541,CEVE,,4,080,1,0.0,0.0
29,Unlimited GaleriasSP,6,UNLIMITED Centro,PX308411BK,ZapPtAm4CosPuLOREN 3,514,GVIT,,3,060,1,0.0,0.0
29,Unlimited GaleriasSP,6,UNLIMITED Centro,EVER714NV,ZapDpPmAm6PuEAGL 5,541,CEVE,,4,080,1,0.0,0.0
29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,ADENTRUEMOCCBK,ZapPtMetCueCLAUD 2,503,IDLO,,7,41,1,0.0,0.0
29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,PX308411BK,ZapPtAm4CosPuLOREN 3,514,GVIT,,5,070,1,0.0,0.0
29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,EVER723WHNV,ZapDpPmAm7PuCAMP 6,541,CEVE,,4,080,1,0.0,0.0
29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,NEKPENNYNV,ZapPtMetCueCLAUD 2,503,IDLO,,8,42,1,0.0,0.0
29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,SIMONLACEUPBN,ZapPtAM5CueCLAUD 2,504,IDLO,,8,42,1,0.0,0.0
29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,MKIMBERBKPU,BurAm7RedSinCOMF 6,518,NJES,,5,070,1,0.0,2.7
29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,GINOZIPBN,BotaMetCueWESTF 5,522,IDLO,,14,41.5,1,0.0,0.0
29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,995BN,ZapDpPtAm5PuEAGLE 1,541,CWIT,,9,090,1,0.0,0.0
29,Unlimited GaleriasSP,14,UNLIMITED METROMALL,EVER721BKWH,ZapDpPmAm8PuCAMP 6,541,CEVE,,3,070,1,0.0,2.2
29,Unlimited GaleriasSP,14,UNLIMITED METROMALL,JK670KH,ZapMetRedPenKADI 7,542,FJIN,,8,41,1,0.0,0.0
29,Unlimited GaleriasSP,30,Unlimited CityMall T,JK688BK,ZapMetRedPenKADI 6,511,FJIN,,9,42,1,0.0,0.0
30,Unlimited CityMall T,2,UNLIMITED C. 2000,YSZ40023BK,ZapTaMetCueCLAUD 8,501,GYUS,,3,060,1,0.0,0.0
30,Unlimited CityMall T,2,UNLIMITED C. 2000,MARKDBLMONKBK,ZapPtMetCueCLAUD 2,503,IDLO,,10,43,1,0.0,2.7
30,Unlimited CityMall T,2,UNLIMITED C. 2000,YSZT905RBN,BotiAm5CueCLAUD 8,522,GYUS,,4,065,1,0.0,0.0
30,Unlimited CityMall T,2,UNLIMITED C. 2000,YSZT905RBN,BotiAm5CueCLAUD 8,522,GYUS,,11,100,1,0.0,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZ80022BN,ZapTaAm4CueCLAUD 8,501,GYUS,,3,060,1,1.6,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZHD236CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,9,090,1,0.0,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZWD0715W9BK,ZapPtMetLisLOREN 6,514,GYUS,,7,080,1,0.0,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,ZHCF10001BK,ZapPtMetLisLOREN 6,514,GYUS,,3,060,1,0.0,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,DR902BK,BotTmAm8CueDSEEK 6,522,LCPC,,7,080,1,0.0,0.0
30,Unlimited CityMall T,5,UNLIMITED FORHIM,HR23257NV,ZapDpPmAm6PuEAGL 5,541,CEVE,,6,100,1,0.0,0.0
30,Unlimited CityMall T,6,UNLIMITED Centro,1001003BK,ZapPtMetPuKING 1,514,CWIT,,11,100,1,0.0,0.0
30,Unlimited CityMall T,6,UNLIMITED Centro,ZHCF10002BK,ZapPtAm4LisLOREN 6,514,GYUS,,3,060,1,0.0,0.0
30,Unlimited CityMall T,6,UNLIMITED Centro,STANVELCROWHNV,ZapPtVelcPuEAGLE 1,553,CWIT,,2,1.5,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,YSZT820RBK,ZapTaAm3CueCLAUD 8,501,GYUS,,7,080,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,YSZA86513RBKLT,ZapPtMetCueCLAUD 5,502,GYUS,,9,090,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,9610734NBK,ZapTaAm4PuKING 1,513,CWIT,,11,100,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,ZHCF10002BK,ZapPtAm4LisLOREN 6,514,GYUS,,3,060,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,M101008YBK,BotinTaAm5PuLOREN Z,527,CWIT,,7,080,1,0.0,0.0
30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,992GY,ZapDpPtAm5LonEAGLE 1,541,CWIT,,9,090,1,0.0,0.0
30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,NEKPENNYBK,ZapPtMetCueCLAUD 2,503,IDLO,,9,42.5,1,0.0,0.0
30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,WESLEYOL,ZapPtMetCueCLAUD 2,504,IDLO,,14,41.5,1,0.0,0.0
30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,NEDLACEWH,ZapPtAm5PuEAGLE 1,553,CWIT,,1,1,1,0.0,0.0
30,Unlimited CityMall T,14,UNLIMITED METROMALL,SONICLACEUPBN,ZapTcMetCueCLAUD 2,503,IDLO,,14,41.5,1,0.0,0.0
30,Unlimited CityMall T,14,UNLIMITED METROMALL,BY327999BKNB,ZapPtAm4LisCAMPL 8,504,GVIT,,9,090,1,0.0,0.0
30,Unlimited CityMall T,14,UNLIMITED METROMALL,BY327999CFNB,ZapPtAm4LisCAMPL 8,504,GVIT,,6,075,1,0.0,0.0
30,Unlimited CityMall T,14,UNLIMITED METROMALL,SIMONSLIPONBN,ZapPtMetCueCLAUD 2,504,IDLO,,4,39,1,0.0,0.0
30,Unlimited CityMall T,14,UNLIMITED METROMALL,RIOSNTNV,BotTaAm3CueCLAUD 2,522,IDLO,,5,40,1,0.0,0.0
30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,GINOPLNLACUPBN,ZapPtMetCueCLAUD 2,503,IDLO,,9,42.5,1,0.0,0.0
30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,KOSPENNYNV,ZapPtMetCueCLAUD 2,504,IDLO,,9,42.5,1,0.0,0.0
30,Unlimited CityMall T,28,UNLIMITED LASCASCADA,325571DCF,ZapPtMetPuLOREN 1,514,HUPS,,7,080,1,0.0,0.0
30,Unlimited CityMall T,29,Unlimited GaleriasSP,ADENTRUEMOCCBD,ZapPtMetCueCLAUD 2,503,IDLO,,8,42,1,0.0,0.0
30,Unlimited CityMall T,29,Unlimited GaleriasSP,ZHCF2002BK,ZapPtAm4LisLOREN 6,514,GYUS,,6,075,1,0.0,1.8
30,Unlimited CityMall T,29,Unlimited GaleriasSP,RIOSNTCML,BotTaAm3CueCLAUD 2,522,IDLO,,10,43,1,0.0,0.0
99,BODEGA GENERAL,2,UNLIMITED C. 2000,R3083BKPU,ZapMetRdLisLOREN 8,512,GYUS,,5,070,1,0.0,2.2
99,BODEGA GENERAL,2,UNLIMITED C. 2000,R3084BKPU,ZapMetRdLisLOREN 8,512,GYUS,,7,080,1,0.0,2.7
99,BODEGA GENERAL,2,UNLIMITED C. 2000,EVER723GYNV,ZapDpPmAm7PuCAMP 6,541,CEVE,,4,080,1,0.0,0.0
99,BODEGA GENERAL,5,UNLIMITED FORHIM,PY331372BKPU,ZapTcAm4LisCAMPL 8,502,GVIT,,7,080,1,0.0,1.6
99,BODEGA GENERAL,5,UNLIMITED FORHIM,MNELSONSLIPBK,ZapTcMetPuROBER 2,513,NJES,,9,090,1,0.0,2.7
99,BODEGA GENERAL,5,UNLIMITED FORHIM,12257195BKWH,ZapDpPtAm6PuJACK 5,541,PBET,,11,44,1,0.0,2.7
99,BODEGA GENERAL,5,UNLIMITED FORHIM,PD328516WHBNPU,ZapDpPtAm6CAMPL 8,541,GVIT,,7,080,1,0.0,1.6
99,BODEGA GENERAL,5,UNLIMITED FORHIM,PD330253WHLT,ZapDpPtAm6CAMPL 8,541,GVIT,,7,080,1,0.0,1.6
99,BODEGA GENERAL,6,UNLIMITED Centro,EVER787BK,ZapPtAm3PuCAMPL A,514,CEVE,,2,060,1,0.0,0.0
99,BODEGA GENERAL,6,UNLIMITED Centro,EVER723GYNV,ZapDpPmAm7PuCAMP 6,541,CEVE,,4,080,1,0.0,0.0
99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,EVER780AWH,ZapDpPmAm5PuCAMP A,541,CEVE,,4,080,1,0.0,3.4
99,BODEGA GENERAL,12,UNLIMITED MEGAMALLSP,R90001BK,ZapDepRedAm5JOIA 5,541,FJIN,,12,45,1,0.0,2.2
99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,K1394BKPU,ZapTcAm3LisLOREN 8,511,GYUS,,3,29,1,0.0,1.6
99,BODEGA GENERAL,13,UNLIMITED MIRAFLORES,OBTSTANWH,ZapPtVelPuAEGLE 6,553,CWIT,,9,065,1,0.0,0.0
99,BODEGA GENERAL,14,UNLIMITED METROMALL,PY327998BKPU,ZapPtAm4LisCAMPL 8,504,GVIT,,9,090,1,0.0,1.6
99,BODEGA GENERAL,14,UNLIMITED METROMALL,DB2400082WHLT,ZapDpPtAm6CAMPL 8,541,GVIT,,7,080,1,0.0,1.6
99,BODEGA GENERAL,14,UNLIMITED METROMALL,EVER780WHBKRD,ZapDpPmAm5PuCAMP A,541,CEVE,,5,090,1,0.0,2.2
99,BODEGA GENERAL,14,UNLIMITED METROMALL,EVER783BK,ZapDpPmAm6PuCAMP A,541,CEVE,,5,090,1,0.0,2.2
99,BODEGA GENERAL,28,UNLIMITED LASCASCADA,EVER786KH,ZapPtAm3PuCAMPL A,514,CEVE,,5,090,1,0.0,2.2
99,BODEGA GENERAL,28,UNLIMITED LASCASCADA,OBTSTANWH,ZapPtVelPuAEGLE 6,553,CWIT,,9,065,1,0.0,0.0
99,BODEGA GENERAL,29,Unlimited GaleriasSP,ZHCF10001BK,ZapPtMetLisLOREN 6,514,GYUS,,6,075,1,0.0,1.6
99,BODEGA GENERAL,29,Unlimited GaleriasSP,JK671NV,ZapTomRedSinKADI 7,542,FJIN,,8,41,1,0.0,3.4
99,BODEGA GENERAL,30,Unlimited CityMall T,R3084BKPU,ZapMetRdLisLOREN 8,512,GYUS,,3,060,1,0.0,2.7
99,BODEGA GENERAL,30,Unlimited CityMall T,12203642WHBN,ZapDpPtAm7PuJACK 5,541,PBET,,10,43,1,0.0,4.8
99,BODEGA GENERAL,30,Unlimited CityMall T,PD328516WHBNPU,ZapDpPtAm6CAMPL 8,541,GVIT,,8,085,1,0.0,1.6
